,Id,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,NoOfContacts,DaysPassed,PrevAttempts,Outcome,CarInsurance,age_group,duration_status,Month,Job_admin.,Job_blue-collar,Job_entrepreneur,Job_housemaid,Job_management,Job_retired,Job_self-employed,Job_services,Job_student,Job_technician,Job_unemployed
2089,2090,0,3,0,0,0,0,1,8,0,0,0,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0
2095,2096,1,1,0,2,1,0,1,1,0,1,1,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0
2096,2097,2,3,0,2,1,1,1,1,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0
2097,2098,0,3,0,0,1,0,1,2,0,0,0,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0
2099,2100,1,3,0,1,0,0,1,2,0,1,1,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0
2100,2101,1,1,0,0,1,0,0,7,2,7,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0
2101,2102,1,3,0,1,0,1,1,3,0,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,0
2102,2103,0,3,0,0,0,0,1,2,0,4,1,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0
2106,2107,0,3,0,0,1,0,1,2,0,3,1,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0
2108,2109,2,1,0,0,0,1,1,1,1,1,1,1,2,0,10,1,0,0,0,0,0,0,0,0,0,0
2110,2111,2,3,0,0,1,0,1,1,0,1,2,1,2,0,6,0,0,0,0,1,0,0,0,0,0,0
2111,2112,0,1,0,0,0,0,1,2,0,3,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0
2112,2113,0,3,0,0,1,1,1,1,0,0,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0
2114,2115,1,2,0,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0
2118,2119,1,1,0,0,1,0,1,3,0,0,0,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0
2119,2120,1,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0
2120,2121,1,2,0,0,1,0,1,4,0,0,0,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0
2121,2122,1,1,0,1,0,0,1,2,0,4,1,1,2,0,8,0,0,0,0,0,0,0,1,0,0,0
2123,2124,2,3,0,0,0,0,1,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0
2124,2125,1,2,0,0,1,0,1,3,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2126,2127,1,1,0,0,1,1,1,6,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0
2127,2128,1,1,0,1,1,0,1,2,0,0,0,0,2,0,7,0,0,0,0,0,0,0,1,0,0,0
2128,2129,0,3,0,0,1,0,1,3,0,0,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0,0
2129,2130,1,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2130,2131,0,3,0,0,1,0,1,2,0,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0
2131,2132,0,1,0,0,0,0,1,1,0,1,0,1,0,0,11,0,0,0,0,0,0,0,0,1,0,0
2132,2133,1,1,0,0,1,1,1,6,0,0,0,0,1,1,7,0,0,0,0,0,0,0,1,0,0,0
2134,2135,1,2,0,0,1,1,1,3,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0
2135,2136,0,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2136,2137,0,3,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0
2137,2138,0,1,0,0,1,0,1,8,0,0,0,0,3,1,11,0,0,0,0,0,0,0,0,0,1,0
2138,2139,1,1,0,1,0,1,1,3,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,1,0
2139,2140,0,1,0,0,1,0,1,1,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2140,2141,1,1,0,0,1,0,1,1,2,1,0,0,3,0,5,0,1,0,0,0,0,0,0,0,0,0
2142,2143,1,1,0,0,0,0,1,2,0,0,0,0,3,0,8,0,0,0,0,0,0,1,0,0,0,0
2143,2144,1,1,0,0,1,0,1,8,2,3,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2144,2145,1,1,0,0,1,0,1,2,1,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2147,2148,2,1,0,3,0,0,1,4,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,1,0
2148,2149,1,1,0,1,1,0,1,6,0,0,0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,1
2149,2150,2,1,0,0,1,0,1,2,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0
2150,2151,1,1,0,0,0,0,1,1,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0
2151,2152,1,3,0,0,1,0,1,3,0,0,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0
2152,2153,0,1,0,0,1,0,1,2,1,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
2154,2155,0,3,0,0,0,0,1,3,0,6,1,1,0,1,10,0,0,0,0,1,0,0,0,0,0,0
2156,2157,1,1,0,0,1,0,1,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2157,2158,1,1,0,0,1,0,1,1,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0
2159,2160,0,2,0,0,1,0,1,1,0,0,0,1,2,1,5,0,0,0,1,0,0,0,0,0,0,0
2164,2165,2,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
2166,2167,1,1,0,0,1,1,1,4,1,3,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2167,2168,1,2,0,0,1,0,0,5,0,0,0,0,3,1,7,0,0,0,0,0,1,0,0,0,0,0
2168,2169,1,1,0,1,0,0,1,1,0,5,1,1,3,0,8,0,0,0,0,0,1,0,0,0,0,0
2170,2171,1,3,0,1,0,0,1,2,0,0,0,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0
2172,2173,1,1,0,0,1,0,1,1,0,0,0,0,3,1,7,0,0,0,0,0,0,0,0,0,1,0
2173,2174,0,1,0,0,0,0,1,1,0,0,0,1,3,0,11,0,0,0,1,0,0,0,0,0,0,0
2174,2175,0,1,0,0,1,0,1,1,0,0,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0
2176,2177,1,1,0,0,0,0,1,5,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0
2178,2179,1,1,0,0,1,0,1,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2180,2181,2,1,0,0,1,0,1,1,1,2,0,0,3,1,11,0,0,0,0,0,0,1,0,0,0,0
2181,2182,0,1,0,0,1,0,1,1,2,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
2182,2183,2,2,0,0,0,0,0,3,0,0,0,1,4,0,4,0,0,0,1,0,0,0,0,0,0,0
2183,2184,1,3,0,1,1,0,1,1,1,7,1,1,4,0,9,0,0,0,0,0,1,0,0,0,0,0
2184,2185,0,2,0,0,1,0,1,9,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0
2185,2186,1,3,0,0,0,0,1,2,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,1,0
2186,2187,0,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
2187,2188,0,1,0,0,0,0,1,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0
2188,2189,2,1,0,0,1,0,1,1,1,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2190,2191,0,3,0,1,0,0,1,8,1,2,1,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0
2191,2192,0,3,0,0,0,0,0,3,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2193,2194,1,1,0,0,0,1,1,3,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2194,2195,1,1,0,0,1,0,1,5,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0
2195,2196,0,1,0,0,1,0,1,1,1,8,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0
2196,2197,0,1,0,0,0,0,1,2,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0
2197,2198,0,1,0,0,1,0,1,1,0,0,0,1,1,0,11,0,0,0,0,1,0,0,0,0,0,0
2198,2199,2,1,0,0,0,0,1,1,0,0,0,1,4,1,11,0,0,0,0,0,1,0,0,0,0,0
2199,2200,1,2,0,0,1,0,1,7,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0
2200,2201,1,1,0,0,1,0,0,3,0,8,2,0,2,0,11,0,0,0,0,0,0,0,0,0,1,0
2202,2203,1,3,0,0,1,0,1,2,0,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0
2204,2205,0,1,0,0,0,0,1,2,0,0,0,1,3,1,11,0,0,0,0,0,0,0,0,0,0,1
2205,2206,1,1,0,0,0,0,1,1,0,0,0,1,2,1,6,0,0,0,0,0,0,0,0,0,1,0
2206,2207,1,1,0,0,0,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,1,0
2208,2209,0,2,0,1,0,0,1,3,0,0,0,1,0,1,7,0,1,0,0,0,0,0,0,0,0,0
2209,2210,1,1,0,2,0,0,1,1,0,0,0,1,3,1,5,0,0,0,0,0,1,0,0,0,0,0
2210,2211,2,3,0,0,1,0,1,2,0,0,0,1,1,1,5,0,0,0,0,1,0,0,0,0,0,0
2212,2213,2,1,0,0,0,0,1,5,0,0,0,1,3,1,7,0,0,0,0,0,1,0,0,0,0,0
2213,2214,0,1,0,0,1,0,1,2,1,1,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0
2214,2215,1,1,0,1,0,0,1,2,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,1,0
2215,2216,0,3,0,0,0,0,1,1,0,0,0,1,1,0,8,0,0,0,0,0,0,0,1,0,0,0
2216,2217,1,3,0,0,0,0,1,1,0,3,1,1,2,0,12,0,0,0,0,1,0,0,0,0,0,0
2217,2218,1,3,0,3,0,0,1,1,1,1,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0
2219,2220,1,2,0,0,1,0,1,3,0,19,2,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2220,2221,0,1,0,1,0,0,0,2,1,3,2,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1
2221,2222,0,3,0,0,0,0,1,2,0,3,0,1,2,1,9,0,0,0,0,1,0,0,0,0,0,0
2222,2223,0,1,0,0,0,0,1,1,0,1,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0
2223,2224,1,3,0,0,0,0,0,3,0,0,0,1,4,0,2,0,0,0,0,1,0,0,0,0,0,0
2224,2225,1,1,0,1,0,0,1,1,0,0,0,1,0,1,11,1,0,0,0,0,0,0,0,0,0,0
2225,2226,1,2,0,1,1,0,1,1,0,0,0,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0
2226,2227,1,1,0,1,0,0,1,1,0,0,0,0,2,1,6,0,0,0,0,0,0,0,0,0,1,0
2228,2229,1,3,0,2,1,1,1,1,1,2,0,0,2,0,11,0,0,0,0,1,0,0,0,0,0,0
2231,2232,0,3,0,0,1,0,1,2,0,4,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0
2233,2234,1,2,0,1,1,0,1,3,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2235,2236,0,1,0,1,1,0,1,2,0,0,0,0,1,0,11,1,0,0,0,0,0,0,0,0,0,0
2238,2239,0,1,0,0,1,0,1,1,2,1,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
2239,2240,2,1,0,0,1,0,1,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2242,2243,1,3,0,0,1,0,1,1,0,0,0,1,2,1,4,0,0,0,0,1,0,0,0,0,0,0
2243,2244,1,3,0,0,0,0,0,2,0,1,0,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0
2246,2247,0,3,0,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2247,2248,0,3,0,0,0,0,1,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0
2248,2249,1,1,0,1,1,0,1,2,1,5,1,1,1,1,8,1,0,0,0,0,0,0,0,0,0,0
2249,2250,1,3,0,0,0,0,1,1,1,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0
2250,2251,1,1,0,0,0,0,1,2,0,0,0,1,4,1,12,0,0,0,0,0,1,0,0,0,0,0
2251,2252,1,2,0,1,0,0,1,1,0,0,0,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0
2253,2254,0,3,0,0,0,0,1,3,0,0,0,0,1,0,8,0,0,0,0,0,0,1,0,0,0,0
2255,2256,1,1,0,0,0,0,1,1,0,2,0,0,2,0,11,0,0,0,0,0,0,1,0,0,0,0
2256,2257,1,3,0,0,0,0,1,5,1,3,2,1,3,1,8,0,0,0,0,1,0,0,0,0,0,0
2258,2259,0,1,0,0,1,1,1,3,2,2,0,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0
2262,2263,0,1,0,0,1,0,1,1,2,2,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2263,2264,0,3,0,2,1,0,1,1,0,0,0,1,1,1,6,0,0,0,0,1,0,0,0,0,0,0
2264,2265,1,3,0,1,0,0,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2266,2267,0,1,0,3,0,0,1,2,0,0,0,1,2,1,4,0,0,1,0,0,0,0,0,0,0,0
2268,2269,0,1,0,0,1,0,1,1,2,3,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2271,2272,0,1,0,0,1,0,1,2,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2272,2273,2,1,0,0,1,0,1,5,0,0,0,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0
2273,2274,1,1,0,0,1,0,1,3,0,0,0,1,1,1,7,0,0,0,0,0,0,0,0,0,1,0
2275,2276,1,3,0,0,0,0,1,4,0,0,0,0,2,1,6,0,1,0,0,0,0,0,0,0,0,0
2277,2278,1,3,0,0,0,1,1,3,0,0,0,0,2,0,6,0,0,0,0,1,0,0,0,0,0,0
2278,2279,2,1,0,2,1,0,1,1,1,1,1,1,2,1,11,0,0,0,0,0,0,0,0,0,0,1
2280,2281,0,3,0,0,0,0,1,1,3,2,2,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2281,2282,1,1,0,1,0,1,1,1,0,0,0,0,2,1,7,0,0,0,0,0,0,0,0,0,1,0
2282,2283,1,3,0,0,1,0,1,2,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2284,2285,0,3,0,0,1,0,1,1,0,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,0
2285,2286,0,1,0,0,1,0,1,4,0,0,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0
2289,2290,0,1,0,0,1,0,1,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1
2291,2292,1,3,0,2,0,0,1,3,0,0,0,0,3,0,8,0,0,0,0,1,0,0,0,0,0,0
2292,2293,1,3,0,0,0,0,1,1,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0,0,0,0
2294,2295,1,3,0,0,1,0,1,1,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,0,0,0
2296,2297,1,2,0,1,1,0,1,1,2,2,0,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0
2297,2298,1,1,0,0,0,0,1,3,2,4,0,1,1,1,8,0,0,0,0,1,0,0,0,0,0,0
2298,2299,2,2,0,0,0,0,1,1,0,3,2,1,3,0,6,0,0,0,1,0,0,0,0,0,0,0
2299,2300,1,1,0,0,1,1,1,2,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,1,0
2303,2304,0,3,0,0,0,0,1,2,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0
2304,2305,0,3,0,0,0,0,1,1,0,2,1,1,1,1,6,0,0,0,0,1,0,0,0,0,0,0
2305,2306,0,1,0,0,0,0,1,3,1,2,0,1,4,1,3,0,0,0,0,0,1,0,0,0,0,0
2306,2307,1,1,0,0,0,0,1,1,0,2,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1
2309,2310,0,3,0,0,1,1,1,3,0,0,0,0,1,1,5,0,0,0,0,1,0,0,0,0,0,0
2310,2311,2,3,0,1,0,0,1,2,0,3,1,1,3,0,2,0,0,0,0,1,0,0,0,0,0,0
2311,2312,2,3,0,0,0,0,1,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,1,0,0,0
2312,2313,1,3,0,0,0,0,1,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0
2313,2314,0,3,0,0,1,1,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2314,2315,1,3,0,0,0,0,1,2,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2316,2317,1,1,0,1,0,0,1,2,0,0,0,1,4,0,9,0,0,0,0,0,1,0,0,0,0,0
2317,2318,0,3,0,1,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
2320,2321,1,1,0,1,1,1,1,1,0,0,0,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0
2321,2322,0,1,0,0,1,0,1,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
2322,2323,1,3,0,0,0,0,1,4,2,5,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0
2323,2324,0,3,0,0,0,0,1,3,1,2,2,1,1,1,12,0,0,0,0,1,0,0,0,0,0,0
2324,2325,1,1,0,0,1,0,1,3,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0
2326,2327,1,1,0,1,1,0,0,9,0,0,0,0,2,0,11,1,0,0,0,0,0,0,0,0,0,0
2328,2329,0,3,0,0,0,0,1,1,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0
2329,2330,0,3,0,0,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
2330,2331,1,3,0,0,0,1,1,1,0,0,0,0,1,1,6,0,0,0,0,0,0,1,0,0,0,0
2331,2332,1,2,0,0,0,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0
2333,2334,0,3,0,2,0,0,1,1,0,2,1,1,1,0,9,0,0,0,0,1,0,0,0,0,0,0
2334,2335,1,1,0,0,1,1,1,1,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2335,2336,2,1,0,0,0,0,1,1,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2336,2337,0,3,0,0,0,0,1,1,0,0,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0,0
2337,2338,0,1,0,0,0,0,0,3,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,1,0,0
2339,2340,0,3,0,2,0,0,1,3,0,0,0,1,1,1,8,0,0,0,0,0,0,0,0,0,1,0
2340,2341,1,3,0,1,0,0,0,2,0,0,0,1,4,0,2,0,0,0,1,0,0,0,0,0,0,0
2341,2342,1,3,0,1,1,0,1,2,0,0,0,0,2,0,11,0,0,0,0,1,0,0,0,0,0,0
2343,2344,1,1,0,0,0,1,1,1,1,1,0,0,3,0,11,0,1,0,0,0,0,0,0,0,0,0
2344,2345,0,3,0,0,0,0,1,2,0,0,0,1,4,0,10,0,0,0,0,0,1,0,0,0,0,0
2345,2346,1,3,0,0,1,0,1,1,0,0,0,0,2,0,5,0,0,0,1,0,0,0,0,0,0,0
2346,2347,0,3,0,0,1,0,1,2,0,0,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,0
2347,2348,0,1,0,0,1,0,1,1,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
2348,2349,1,1,0,0,1,0,1,1,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2349,2350,1,3,0,2,1,0,1,4,0,0,0,1,3,1,7,0,0,0,0,1,0,0,0,0,0,0
2351,2352,0,2,0,0,1,0,1,1,0,0,0,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0
2352,2353,1,1,0,0,1,0,1,3,2,3,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2353,2354,1,1,0,0,0,1,1,2,0,0,0,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0
2354,2355,1,2,0,0,1,1,1,2,2,58,2,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0
2355,2356,1,1,0,0,0,0,1,2,0,1,1,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0
2356,2357,0,3,0,0,0,0,1,1,0,0,0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0
2357,2358,1,1,0,1,0,1,0,1,0,1,0,0,3,0,6,1,0,0,0,0,0,0,0,0,0,0
2358,2359,0,2,0,0,1,0,1,2,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2359,2360,0,3,0,0,1,0,1,1,0,0,0,1,1,1,4,0,0,0,0,1,0,0,0,0,0,0
2361,2362,0,1,0,0,0,0,1,1,0,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0
2362,2363,1,1,0,0,1,0,1,1,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,1
2363,2364,1,1,0,0,1,0,1,12,0,0,0,0,3,1,6,0,0,0,0,1,0,0,0,0,0,0
2365,2366,0,3,0,0,0,0,1,7,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2366,2367,0,1,0,0,0,0,1,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2367,2368,1,1,0,0,1,0,1,4,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2368,2369,0,3,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0
2369,2370,1,3,0,0,1,1,1,1,1,3,0,0,3,0,5,0,0,0,0,1,0,0,0,0,0,0
2370,2371,1,1,0,0,1,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2371,2372,0,1,0,1,0,0,1,1,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2372,2373,0,1,0,0,1,0,1,1,1,2,0,0,1,0,11,0,0,0,0,0,0,0,1,0,0,0
2373,2374,0,1,0,0,0,0,1,1,1,2,1,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0
2374,2375,2,1,0,1,0,0,1,1,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0
2375,2376,1,1,0,0,0,0,1,1,0,0,0,1,4,1,2,0,0,0,0,0,1,0,0,0,0,0
2377,2378,1,3,0,0,1,0,1,5,0,0,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2378,2379,2,2,0,0,0,0,0,3,1,2,0,0,3,0,12,0,0,0,0,0,1,0,0,0,0,0
2379,2380,0,2,0,0,0,0,1,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,1,0,0
2380,2381,1,1,0,0,1,0,1,1,0,0,0,1,3,1,5,0,0,1,0,0,0,0,0,0,0,0
2381,2382,1,1,0,3,0,0,0,1,0,0,0,1,4,1,10,0,0,0,0,0,0,1,0,0,0,0
2382,2383,1,3,0,2,0,0,1,1,2,1,0,0,1,0,8,0,0,0,0,1,0,0,0,0,0,0
2383,2384,1,1,0,0,0,0,1,1,0,0,0,1,1,1,6,0,0,0,0,0,0,0,1,0,0,0
2386,2387,1,1,0,0,1,0,1,3,1,1,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0
2387,2388,1,1,0,3,1,0,1,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0
2388,2389,1,3,0,0,0,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0
2389,2390,2,1,0,3,1,1,0,6,1,2,1,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0
2391,2392,1,3,0,0,1,1,1,2,0,0,0,0,2,0,7,0,1,0,0,0,0,0,0,0,0,0
2392,2393,0,1,0,2,1,0,1,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
2393,2394,1,1,0,0,1,0,1,2,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0
2394,2395,0,3,0,0,0,0,0,20,0,0,0,0,3,0,8,0,0,0,0,1,0,0,0,0,0,0
2395,2396,0,3,0,0,0,0,1,1,1,1,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0
2396,2397,1,1,0,0,0,0,1,2,0,0,0,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0
2397,2398,1,1,0,0,1,0,1,5,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
2399,2400,0,3,0,0,0,0,1,1,2,1,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0
2401,2402,1,3,0,1,0,0,1,1,0,0,0,0,1,0,11,0,0,0,0,1,0,0,0,0,0,0
2402,2403,1,1,0,0,1,0,1,2,0,0,0,1,2,1,11,0,0,0,0,1,0,0,0,0,0,0
2405,2406,0,2,0,1,1,0,1,2,2,2,2,1,2,1,5,0,1,0,0,0,0,0,0,0,0,0
2406,2407,2,3,0,0,1,0,1,1,0,0,0,0,2,1,4,0,0,0,0,1,0,0,0,0,0,0
2407,2408,1,1,0,2,1,0,1,1,0,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0
2408,2409,1,3,0,1,0,0,1,2,0,0,0,0,2,1,8,0,0,0,0,0,0,1,0,0,0,0
2409,2410,1,3,0,0,0,0,1,3,0,0,0,1,2,0,10,0,0,0,0,0,0,0,1,0,0,0
2413,2414,0,1,0,0,1,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0
2414,2415,1,1,0,0,1,0,1,2,0,0,0,1,0,1,7,0,0,0,0,0,0,0,0,1,0,0
2415,2416,1,2,0,1,1,0,1,3,1,4,0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0
2416,2417,0,1,0,0,0,0,1,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,1,0,0
2418,2419,0,1,0,0,0,0,1,2,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,1,0
2419,2420,0,1,0,0,1,0,1,3,0,8,0,1,1,1,6,1,0,0,0,0,0,0,0,0,0,0
2420,2421,0,1,0,0,1,0,1,1,1,1,0,1,0,1,11,1,0,0,0,0,0,0,0,0,0,0
2422,2423,0,3,0,0,0,0,1,1,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,1,0,0
2424,2425,0,3,0,0,1,0,1,2,0,0,0,0,3,0,11,0,0,0,0,0,1,0,0,0,0,0
2425,2426,1,2,0,0,0,1,1,4,0,0,0,1,2,1,7,0,0,0,0,0,0,0,0,0,1,0
2426,2427,1,1,0,0,1,0,1,1,1,1,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0
2427,2428,0,3,0,0,1,0,1,6,0,0,0,0,1,1,8,0,0,0,0,1,0,0,0,0,0,0
2428,2429,1,1,0,0,1,1,1,3,0,0,0,1,2,1,5,1,0,0,0,0,0,0,0,0,0,0
